id	filename	md5	size	state
1e7cfce7-21c7-477c-9494-7fdeba9a846d	1e7cfce7-21c7-477c-9494-7fdeba9a846d/3aa50a90-3e9b-4b72-aa81-7ea3bc7861a3.rna_seq.augmented_star_gene_counts.tsv	46f98e357f721162eed12035617c219d	4246313	validated
ca2e3afb-057d-4b8c-b73d-003fa45af981	ca2e3afb-057d-4b8c-b73d-003fa45af981/41b25e1d-b18b-427f-906c-b16f29056775.rna_seq.augmented_star_gene_counts.tsv	520b1a1bdd35d9a299e57e2a73e8c0ca	4248856	validated
505dd750-d263-4990-a6a8-9ebfe6be5f44	505dd750-d263-4990-a6a8-9ebfe6be5f44/54f66d7c-b022-4df2-830d-48d55791c80e.rna_seq.augmented_star_gene_counts.tsv	258e21f865a881b108a7ac881404c4f1	4211600	validated
a95414b1-7b8a-41b0-bf44-0a283ffb57a7	a95414b1-7b8a-41b0-bf44-0a283ffb57a7/7c025d06-2593-493c-b4a5-9f976149b0e2.rna_seq.augmented_star_gene_counts.tsv	1de717a61f252ed016ca00157d241f91	4240847	validated
0887daa5-30a3-4701-8f6b-b0ff87ae2035	0887daa5-30a3-4701-8f6b-b0ff87ae2035/3e94d9d5-8c59-4366-babb-193bdc57d661.rna_seq.augmented_star_gene_counts.tsv	f11be2ca58038e4c260b45fc8e6449a0	4234504	validated
d2bdd151-17ab-4061-9b56-acb12a4ad065	d2bdd151-17ab-4061-9b56-acb12a4ad065/e3d71c3f-4e56-45fa-be88-2cf444b70a5c.rna_seq.augmented_star_gene_counts.tsv	ded87caf81551df54310e60eda582ebb	4247877	validated
f7a5f579-285d-4b00-a557-127fae791e35	f7a5f579-285d-4b00-a557-127fae791e35/9ca1da07-df79-4bbf-be81-0ef9de95ab0c.rna_seq.augmented_star_gene_counts.tsv	ff1d13f27b74c07745a2f418cd1f61d9	4249602	validated
673afa25-50d5-4f38-a233-81b3fe14d7ac	673afa25-50d5-4f38-a233-81b3fe14d7ac/2b17db8f-c184-498d-9a10-c6d8a5061206.rna_seq.augmented_star_gene_counts.tsv	d378285d0a69fa49a3fc14e83623b760	4231931	validated
4c5d65b1-0e25-4c82-9008-6ff9edabdc7b	4c5d65b1-0e25-4c82-9008-6ff9edabdc7b/040cf8cf-7b9d-4873-a51d-ba13bba4201a.rna_seq.augmented_star_gene_counts.tsv	235a2bb27c0dbfe631e1b7e1ef7007fb	4230021	validated
414cae71-40b6-4833-95be-0e36746becb8	414cae71-40b6-4833-95be-0e36746becb8/09552358-6d23-4990-858e-908ee5a132f6.rna_seq.augmented_star_gene_counts.tsv	9101641b53558a39badf0010a2063428	4236516	validated
8ac25718-d0ae-414d-96fc-25b2e0ef92b7	8ac25718-d0ae-414d-96fc-25b2e0ef92b7/cbe22cc2-8f24-447b-bd91-ae94ce780a7c.rna_seq.augmented_star_gene_counts.tsv	6bbef619376fba8ebe4230c79f2fd147	4248103	validated
018cdbc8-5259-4cf6-9ffc-45d1bf9982d2	018cdbc8-5259-4cf6-9ffc-45d1bf9982d2/f8676f25-4b49-44b3-b953-c457c3be5a3b.rna_seq.augmented_star_gene_counts.tsv	f331810e836e348cc6e67f7abe34c280	4234430	validated
aff52dfe-72ed-4139-b5ee-564c3bb92663	aff52dfe-72ed-4139-b5ee-564c3bb92663/903db52d-a7e4-4490-b256-dd1149c78f38.rna_seq.augmented_star_gene_counts.tsv	3cbd873a3a619c472be51f13faeda38d	4226772	validated
7b5b2b7a-8b22-4e41-9faa-ffa3c7fa727b	7b5b2b7a-8b22-4e41-9faa-ffa3c7fa727b/9bca5326-6bb0-42ec-9f36-7ca085721397.rna_seq.augmented_star_gene_counts.tsv	237fd58cb01f5a0883e9790ca03f00dc	4225175	validated
a87e36d8-9cde-402c-9ed2-bd0e278c0ba6	a87e36d8-9cde-402c-9ed2-bd0e278c0ba6/733aa64f-0d61-4f6a-8353-0299d4678704.rna_seq.augmented_star_gene_counts.tsv	0fc9d8d79726301b15da523e788df659	4250075	validated
294e1d82-6193-4b6a-bf9c-7e5c874de5b4	294e1d82-6193-4b6a-bf9c-7e5c874de5b4/c3cd581e-ebce-4eff-8bda-63903805d617.rna_seq.augmented_star_gene_counts.tsv	d040835d45cfd1f86bd7f7e0f0110ca9	4240314	validated
5004071e-c48a-4c31-b78b-6619620e461d	5004071e-c48a-4c31-b78b-6619620e461d/83227973-9c84-4ee2-b567-5fd59ef885fa.rna_seq.augmented_star_gene_counts.tsv	7afb04f2d844c9821f74b31b50742f3d	4229503	validated
d197dca9-78f1-4675-a2cf-7509b3b100b9	d197dca9-78f1-4675-a2cf-7509b3b100b9/f0e20c4e-ac0b-45e1-a53b-2de9a19843b1.rna_seq.augmented_star_gene_counts.tsv	cea93999a1e208fd56a4d0861a996476	4236814	validated
8b0a21bd-dc4e-4831-b735-9872dbff13d6	8b0a21bd-dc4e-4831-b735-9872dbff13d6/21e5a870-f00c-4bb9-a1bf-66291ab0d80a.rna_seq.augmented_star_gene_counts.tsv	c26586a5c955ebbc6c81405fe9a70697	4252335	validated
fba37a4a-c965-469e-bf24-d8332c22164b	fba37a4a-c965-469e-bf24-d8332c22164b/88652d2f-b913-41e8-bd7c-c40967e94d5f.rna_seq.augmented_star_gene_counts.tsv	b0d65a2f81936a4e1d27a55b540e8cc5	4238208	validated
d076714e-3a5a-479e-81d5-2a377d3e37ea	d076714e-3a5a-479e-81d5-2a377d3e37ea/05d365ce-b1d0-46af-b74a-b254f2c7de8e.rna_seq.augmented_star_gene_counts.tsv	22b275c1fbd76ca478faf60913382155	4238005	validated
4ea0a9ff-df73-4a24-b9a9-8f7f561c28c4	4ea0a9ff-df73-4a24-b9a9-8f7f561c28c4/bb6e957d-5069-447e-95f0-5fcac2c5e744.rna_seq.augmented_star_gene_counts.tsv	29e5f714f709a9b79b74b8d18c6949b4	4236297	validated
2b9aca13-857c-4aca-ae39-61d02c7e5924	2b9aca13-857c-4aca-ae39-61d02c7e5924/2bd9ef82-12dc-4dcb-8a2c-c58cdf463116.rna_seq.augmented_star_gene_counts.tsv	7e0f04c87184edeee950191332e56078	4230977	validated
9baec627-bdef-4d0c-8d55-84397e2d35ce	9baec627-bdef-4d0c-8d55-84397e2d35ce/dc3154b7-6ae4-446a-8a80-91a86c57cefe.rna_seq.augmented_star_gene_counts.tsv	fb0f2386932adaaaf2f2aaea2b42d156	4206631	validated
6f7f6a7c-94a4-4a30-b768-b8d23d1d9b7f	6f7f6a7c-94a4-4a30-b768-b8d23d1d9b7f/271ce4d2-844f-4515-be45-10712b3685c5.rna_seq.augmented_star_gene_counts.tsv	58e2d51bc014a0d8ac9bc70a4bdfc6e8	4232675	validated
4cfd30a2-f8cf-47d9-aab0-65d68ffdff57	4cfd30a2-f8cf-47d9-aab0-65d68ffdff57/957a7228-3558-48fd-81d9-13f951e0b597.rna_seq.augmented_star_gene_counts.tsv	0a975e7a5dbaf6407f86d4c2c138dd18	4245796	validated
1117dfdc-a2e5-4d59-940a-2465da7fc914	1117dfdc-a2e5-4d59-940a-2465da7fc914/2835bce2-bf08-41a7-98b4-f488159b2685.rna_seq.augmented_star_gene_counts.tsv	d9155a8c214a239a51262edc099036c6	4226539	validated
